"A2" "A6" "A8" "B6" "B7" "B9" "C15" "C17" "C3" "C5" "D1" "D10" "D12" "D14" "D16" "D2" "D5" "D6" "D7" "A12" "A13" "A15" "A16" "B10" "B12" "B16" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "D4" "D11" "D13" "D15" "D17"
"A350" -0.00768128938382684 0.0034451708714488 0.00054574937669948 0.00251093230042935 0.0029058128004697 0.0017087142517438 -0.00223152667929611 0.00172052918567796 -0.00143672104803695 -0.00123522844821081 -0.632928107991403 -0.00200964407105412 0.00198858840970366 -0.00392702560658981 0.00131719589005661 -0.0256779543084791 -0.00862497872634356 0.0107946931833322 0.0113890513212742 0.000550591334655518 -0.000367466506927658 0.00172583695098339 -0.000442907437032782 -0.000176123826875757 -0.000717409292947094 -0.000545153210586062 -0.00155409970690384 -0.00514270341908535 -0.00309337068464625 -0.00010922415069401 0.00698240841555987 0.00384029386355738 -0.00277647990454099 -0.00272529256066356 -1.8855494475398e-05 -0.000762980123853515 -0.00193009017926522 0.00286449855704698 -0.00249788530620904 0.00177464486699236
"A351" -0.0167596409909029 -0.00146786286240812 -0.000571359722092758 -0.00298964503389195 0.00202040879881645 0.00194413478988612 -0.000697860488655248 -0.000624312232958911 0.00275355131766604 -0.0103835287597949 -0.618284309084379 0.00263949163203066 0.00106251938083504 -0.00322646710916399 0.00230482349424791 -0.0505723721093325 -0.0085037124005422 0.0046292888841486 0.00863868093888603 0.00127670548673138 0.000715783617345626 0.00062451302686217 0.00019917395193135 -0.00094252960782532 -0.000481757180800713 0.00106162715694758 -0.00319855094826041 -0.00374046308520464 0.00230006921851832 0.00238243989901398 0.0022650689141053 0.000873736122537023 -0.00273915780643967 -0.0021789368581957 0.00141897807670995 0.00704433191944176 -0.00275613800844428 0.000239262177700545 -0.00117474955679698 0.000730127119270834
"A352" -0.00410988143143434 -0.00296263616040249 -0.000937229911761646 0.00213025555097875 0.00285649707554793 0.000657751923599041 -0.00331097204729784 -0.000722565216781676 0.0027935534649465 -0.011084692195717 -0.611546974488814 -0.000247633511257085 0.00252723344134448 -0.00157633490279185 0.000706007394454062 -0.0341115579678716 -0.0106527729195979 0.00208578303960714 4.74635442595751e-05 0.000843610126106579 -0.00164963952084077 0.000399676993649623 0.00181314753609731 -0.00155935092977794 -0.00382716585398103 -0.00177986325172758 0.00199727460034729 -0.000844415645651893 0.00540409138888836 0.00236970441877251 0.00269451802023744 -0.0024754768896283 -0.00176317775584573 0.000520529624094846 0.00211114882677708 0.00218715742333687 -0.00436908017100761 0.00034142995024607 0.00124328189628234 -0.000613633427650902
"A354" -0.0174118008103193 -0.000227095381452134 0.00167756915039474 -0.00737695912140499 0.00138012455846137 0.00271943537550561 -0.00095749017886202 -0.000309873467714913 -0.00566041224154863 -0.013331501860426 -0.642409608100491 0.00399648840831091 -0.00164208387894967 -0.000161693179220377 0.000150958409506706 -0.0410847145679434 -0.00658383025535601 0.00342403452951822 0.00379857239552144 0.00121758074475197 -0.000238906382611078 -0.000624919021425176 -0.00110325860080823 -0.00137576861110732 -0.00107116375575895 -0.000972863476769209 -0.00847990094601709 0.00324424810918087 0.00360618508522426 0.000689952289110367 0.00230813322482259 0.000821460349470256 -0.00452123327272213 0.000934166396961865 0.00236334293047906 0.00951889347550739 -0.0058186213394782 0.000829990736610381 0.00182246320345684 -0.00120036941897009
"A355" -0.00359367630394807 0.00298365291101386 -7.7357766979381e-05 -0.0022122946053328 0.00171904552763964 0.000577125658058019 -0.00233700933978432 0.000599752116432879 -0.00365371476647319 -0.00338514410017744 -0.621657360199294 0.000481865992241266 0.00277982314256566 -0.00431456149434598 0.00186723349852208 -0.018333673700648 -0.0122493743869821 0.00462157811034157 0.0105108430467345 0.00168529706472986 0.001747914893468 0.00103892943712265 -0.00024082084355719 -0.00173767609193672 -0.000513300055438931 8.04321517762134e-05 -0.00103795608151797 -0.0001412860734302 -0.00160927280078336 0.000304173003602506 0.00466020037220083 0.000675514273509985 -0.0046722792332223 -6.18531966732103e-05 0.00138429851163275 -0.000127600324454031 -0.0015778071725223 0.000567413574371007 -0.00147751661482672 0.00012202894607859
"A357" 0.00174074809295287 -0.00570281269985609 -0.00366334288817756 -0.00684409588991842 0.00129545806676232 0.00264973909044359 -0.00180450351753084 0.000558618632104235 0.0135863873356872 -0.00700940527284732 -0.634401529078017 0.00274435074990839 0.00212845689737639 -0.002635785958398 0.00161396426950932 -0.0230753252696387 -0.0094755055051657 -0.00195744112126326 0.00177187199592815 0.0012237814023596 0.00137599871245878 0.000869856031162363 0.000760939978250017 0.00134868543972134 0.00158553949369516 0.000850584590030428 -0.00284798721732341 -0.00777254597637263 0.0001637236296468 0.000229770018698774 0.001758661121688 -0.000106898434653515 -0.000608369106652356 0.00064763508342279 0.000629141112781599 -0.00808051708662801 -0.00040198747265892 -0.000329686169200375 -0.000599921849475433 -0.000876187454862429
"A359" -0.0206501539818159 0.00167599700014723 0.00384060165924666 -0.00687230333375562 0.00188271655847366 0.0036593467691403 -0.00328538340069964 0.00113742020266529 0.000266828463457373 -0.0164459235123295 -0.64842683655137 -6.29136983110188e-05 -0.00185546540127091 0.00152453192333931 4.9927253982244e-05 -0.0464703214076176 -0.00206758497569749 0.00198955793023766 0.00543767502619443 0.00325964391076846 0.0019727031358542 -0.00174933217947269 0.000443907991619969 -0.0040268510910555 -0.00200968717292786 -0.000984959831459714 -0.0053139016243735 0.00193946343548097 0.00590735301719369 0.00234230626761452 -0.00360059123936652 -0.00255652100465498 9.07101680104756e-05 0.0012580226574839 0.000777645527210438 0.0112869397271922 -0.00649246492775042 0.0032107012902178 0.000113068191460275 -0.000356852522703034
"A362" -0.00675287518014752 -0.00187468512784461 0.00029688034549115 -0.00314586498016167 0.000686703588066837 0.00236864522509911 -0.000976318250987192 0.000118033638178129 0.00513827913763033 -0.00962659658276941 -0.604559401906842 0.0047155073432992 -0.000785402275862414 -0.00347806688697 0.00339144977330842 -0.0431176635360112 -0.0034035959278361 -0.0041873380604807 0.00179744327816767 0.00101454795735301 0.00194607821281172 0.000217714043307959 -0.00111053356248518 -0.00105922641118844 -0.00133759728495514 0.000296237545342952 -0.00875989418645484 -0.00318559962012308 0.00815205066002587 0.00403698303541514 -1.18688953031191e-05 -0.00108563814306628 -0.00487207025325965 6.06097332865549e-05 0.00245540362632871 0.0113018987296205 -0.00160270319560684 -0.00239074040816313 -0.000373424042682817 0.000234189111494737
"A363" -0.0104239446885546 -0.00131457158232502 0.00169525219816507 -0.00228667531301633 0.00287749323813093 0.000435309226616197 -0.00150222903800066 -0.000805984213897651 0.0145434851831682 -0.0137731743828464 -0.638948923603585 -0.000348778743688324 0.000273668872889062 -0.00162632990790287 0.00156717337099918 -0.0433427408223778 -0.0107045611252073 0.00470155042062292 0.00420289572203092 0.0024498701889299 0.000588786165796824 0.000530622235721831 3.06689483327259e-05 -0.00162212451488456 -0.00111234977775559 0.000963918072519039 -0.00487735683890518 0.00558025782001284 0.000769574862453254 -0.00287146752954049 0.00438892454314594 0.00291525595594921 -0.00243240505621309 -0.00110384386073719 -0.00197050985208987 0.00703834808158897 -0.00182682610148469 -0.000593853080143584 5.53632965663768e-05 -0.000958147521991723
"A365" -0.0158493016631097 0.00105569428368152 0.00362469216310856 -0.00414811161491853 0.000656945531987327 0.00179602396759982 -0.000406591964809653 -0.000603421258792278 -0.00627228803854444 -0.00519563903444806 -0.66060394700246 0.0024723894359512 -0.00159268152383594 7.75348152586355e-06 0.000137368472966652 -0.043725689216181 -0.00851428931043922 0.00559824082122229 0.00842072208502798 0.000951947941728271 0.00213726856872347 0.000535400433616696 -0.000408920281621681 0.000371930653274483 -0.000390283405431857 0.000390282138973896 -0.00736947226761191 -0.00177294383420927 0.00223664195296761 0.0026075026076439 0.000916060429462266 -0.000864444573110622 -0.00205322539498082 -0.000142823553316119 0.00168469531385191 0.0126750638216337 -0.00254608391806905 0.000445751270081601 0.000520356955150947 -0.00117095022836358
"A366" -0.00811346434816806 0.00152149379027643 -0.000319715781693644 -0.00716456438516045 0.00317240368766504 0.00416374207163624 -0.000919482599275423 0.000618693489738658 0.00655396414175952 -0.0094912545905532 -0.600739210280492 0.000307404211290437 0.000888976609111937 -0.00185989321129093 0.00135463259385911 -0.042824539415382 -0.00974802656571967 0.00435241647419652 0.00663573944980357 0.000726889798807633 0.000686450872982359 0.000100539792862527 -0.000239096801806486 -0.000658627823790977 0.000309167192927107 0.000323310744622205 -0.00500570773631567 -0.00308732274962461 0.000887120704515178 -0.00106552886530819 0.000872794485641996 0.00408470677025749 -0.000807067720479923 -8.59008009540496e-05 -0.000542814971142924 0.00960881973929474 -0.00151131927293336 0.000263341255531501 -0.000711203316353562 0.000492885568117014
"A367" -0.00230054722906603 0.000601219825436817 0.00148551933100193 -0.00705620824184751 0.000513431569970229 0.00228416455629243 -0.00266723327389022 0.000802451939323785 0.00910408591868359 -0.00988241377915953 -0.5940401916323 0.00148128742104907 0.00122952332661179 -0.00336075103187866 0.0022344063371171 -0.0301786471589568 -0.0118715210817077 0.00419233250638607 0.0074716908436969 0.00199359490934013 8.41778913365458e-05 0.000896874084360296 -0.000294866728828826 -9.85389873272687e-05 -0.000146131379917878 -0.000697719469285097 -0.00374837982804236 -0.00359589872553302 -0.00251349134570134 -0.00158444239596083 0.00449430962437155 0.00067389772305902 -0.00211136835300079 0.00255241123360576 0.000533855005377849 0.0033154619768203 -0.00327305241054837 0.000345921466508897 -0.000150481557582594 -0.000376477440718197
"A368" -0.0105592475159568 -0.000740875647318889 0.00242958646786713 -0.00249218509979157 -6.09778837931348e-05 0.00254052893595036 -0.00484106871642062 0.0026786434315277 0.00590950933849614 -0.0106958810590494 -0.64150368734296 0.000693025748711701 -0.00191675815146866 -0.00105373109170592 -0.000507336150060924 -0.0421525984455219 -0.00652281961370331 0.00188556335838849 0.00660700684856255 0.00140430656146069 0.00224592261765954 0.000723802354361691 -0.00153299347343763 -0.00143235235780863 -0.00024030021815951 0.000751967864270143 -0.00869499607859649 0.000486541072669861 0.00708223049024919 0.00266123237633086 -0.00224843423535884 0.00114338775278051 -0.00259983044941024 0.000862465546231687 -0.000228534148328986 0.00841903312192109 -0.00318794187560165 0.00300867382587376 -0.000546813082694645 -0.00106277222972523
"A369" -0.00680902415228038 -0.000165162427505337 -4.11738339473982e-05 -0.00644133261089208 0.00254588621483292 0.00132117954625152 -0.000306225948235573 0.000682796551005222 0.00934135728860051 -0.0136481647951114 -0.629678571320791 0.00363719535716648 0.00112015397084598 -0.0050945199956211 0.00337667959626215 -0.0350653993010117 -0.00981356828905365 0.00722298432103001 0.00467144826438197 0.000802823682458393 0.00107690503883341 0.00102551742939633 -0.000424080557107028 -7.55273494207376e-05 -0.000393290104196938 -0.000277459498571183 -0.00777594921516227 -0.00301161230641651 -0.00170274132462583 0.00490925103101714 0.00423533465886744 -0.00110952183111066 -0.00415100351417142 -0.00132814457433137 0.00220059459969935 0.00509196745462792 -0.000423408827397888 -0.00117760924114111 -0.000483037294468297 -0.000249763878897567
"A370" -0.00877675938271622 0.00395048597128447 0.00450871155287722 -0.00699505902384387 0.000204714482121347 0.00256153416468919 -0.00124998562743097 0.00054829019258715 0.00780952280618747 -0.00781800235087094 -0.625637835482969 0.000785608872315372 -0.000381303007143838 -0.00254928745052263 0.00224726212512278 -0.0285030418886752 -0.00891059777503595 0.00865989403343479 0.00859577969920639 0.00184435343506573 -0.000763718937763671 -0.00017731436432065 0.000289645753221597 0.000138417262908199 0.000303808972713802 -0.000223940393402006 -0.00414817607018947 -0.00498654980746326 -0.00363684395778588 0.00213375063952788 0.00124553359261829 0.000485763170281821 -0.00242245109470221 -0.00115656513669744 0.00151465797132644 0.00637076406232036 -0.00133817514773533 -0.000951070041210475 0.000773187888505139 0.000404819021205126
"A371" -0.021536665486588 0.00185943391424095 -0.000244979864836428 -0.00315434486118377 0.00338698373125331 0.00313845500581788 -0.00119673683530994 0.000644001308448544 0.00471460649007288 -0.00708893671654662 -0.61306162883267 -0.00181321076717494 0.00338272663648397 -0.00180464998293762 0.000308576249513873 -0.0549933177409263 -0.011469976589404 0.00804421732499762 0.00700793001247987 -0.000468293684805661 0.000482788229980426 0.000157213757037708 0.000288497132400445 0.00117461494735959 0.000177310297706623 -0.000759371592228072 -0.00792649211440928 -0.0091040586185698 -0.0042066682626002 0.0046459775605036 0.00445804994487905 0.00270929529814069 0.000330522546660747 -0.002448733424582 -0.00117110138742529 0.0171658413328263 0.00197899952446337 -0.00180397000393663 -0.00109174978351267 0.000521249510251813
"A372" -0.00922311744799078 0.000836917572552301 0.00388948552166539 -0.00345641559006929 -0.00057410892447265 0.00132171729280268 -0.00111975776005201 0.00112503825191852 0.0101024597070873 -0.011766693875762 -0.637801385726567 0.00167698590619728 0.00104101520986329 -0.00369624709930061 0.000786653515243442 -0.0444139137652011 -0.00141013356291319 0.00595678720909845 0.00636837680081422 0.00238247999080474 0.00070484287252142 0.00125603085618052 -0.0011241563045142 7.58532949409626e-05 -0.000294181367736987 0.000860961836616027 -0.00282237424110499 -0.00313268141044044 0.00249149316856751 0.00154804041678514 0.00246189714778997 -0.00230566937516105 -0.00321730898540136 0.000624228151203929 0.00061148511565274 0.0087704814353005 -0.00267623307539128 -0.000894469974349867 0.000484455887926403 -0.000383371922231959
"A373" -0.000642917955909365 0.00436082380411707 0.000832821741861871 -0.00543395165290788 0.000725346406756382 0.0022980834677031 -0.000993563873267318 0.00019387866588622 -0.00122381200068519 -0.00811187773732617 -0.620294116857181 0.00202813962011909 -0.00112715587239601 -0.00285238479293159 0.00140434759469296 -0.0307847422615795 -0.0163282774561648 0.00446943060835446 0.00862545942181657 0.00113271698117524 0.00148930839160535 0.000480772958612465 -0.000191612481544889 -0.000616279626204661 0.000134204373100445 0.000517400614437322 -0.00611575110860708 -0.00110673421707419 0.000312157007021588 0.00163161818610892 0.00202587348289614 0.00133562184910073 -0.000757565130025629 -0.00171111795324725 0.000364245408929122 0.0036570088792175 9.6126082343866e-05 0.000538526888455356 -0.00154875551189513 0.000561597015081654
"A392" -0.0180244692958714 -0.00148361944912194 0.00434982140051197 -0.00922610625084994 -0.000976606562153307 0.0031135933836829 -0.00345061327383065 0.00219450976625612 0.00461825764747993 -0.0101069730436613 -0.635214019101084 -0.000473121457604016 -0.000376451562671036 -0.000946422235449273 0.000387328513315827 -0.0518429318488616 -0.00653884130414647 0.00428846637574899 0.00488543518202884 0.00164112095559882 0.00159525839721486 -0.000899383144037423 -0.00134329233330816 0.00062167731082906 -0.000407302605373017 -0.000929363348619327 -0.00951259727214074 -0.00347714577723993 0.00176364817240539 0.00253527190404017 -0.000707385580779895 -0.00159061206381546 -0.000336457914359056 0.00173292377825836 0.000301696532206549 0.013695473490141 -0.00389311258631527 5.00226688736999e-05 -0.000587084770653452 -0.000698188630355325
