"A2" "A6" "A8" "A12" "A13" "A15" "A16" "B6" "B7" "B9" "B10" "B12" "B16" "C3" "C5" "C6" "C7" "C8" "C9" "C10" "C11" "C12" "C13" "C14" "C15" "C17" "D1" "D2" "D4" "D5" "D6" "D7" "D10" "D11" "D12" "D13" "D14" "D15" "D16" "D17"
"K38" -0.0377690135168577 -0.0122528735184337 0.00147574811909751 0.00217412558363218 0.00310537522260875 0.00124662942063447 0.000785812417989187 -0.00255292293392174 -0.00315755847230374 -0.000970529731994522 0.000184034584347008 -0.00317638451481886 -0.000349452850511348 -0.0095274404785237 -0.00938157119637511 -0.00975975355083743 -2.3606806428847e-07 0.00353434972395544 0.0030209677393423 -0.000901982360805381 -0.00101446610481961 -0.000741979680069065 0.000533444961014149 -0.000320889004000815 -0.000747771025417886 0.000302938292742673 -0.579322875399573 -0.057736903582726 0.00929221351925997 -2.84453542263908e-05 0.0124938667228352 -0.000594626386046318 0.00264126250634519 -0.00292860320178399 -0.00335901799858751 0.000535765872650662 0.00272933945640783 0.00147343971551741 -0.00112470537037162 -0.0015999345123359
"K39" -0.0318612227193862 -0.00757845587909356 0.00155332245077948 0.0028500378622063 0.000192620277745161 -0.000357796225264552 0.000682585672681529 -0.00444581681876924 -0.000513540006173359 0.00153936427331338 -0.00244015669967268 -2.5250425735344e-05 -0.00130334249898932 0.00846379755385222 -0.0131809651126902 -0.00659429501141686 0.00264265807474823 0.00231025711782813 7.02872180057594e-06 0.00113815350110398 0.000374670361453388 -0.001376614336077 0.000707753721669376 6.52391040654346e-05 -0.000281405091709591 0.000542599176001982 -0.621862036411136 -0.0570407190314997 0.0138846021558693 -0.00677834747083382 0.0062201919003086 0.00280822994108871 0.00143370105310052 -0.00553097606332513 -0.00142340947932838 0.000621571195995111 0.000100478480875682 -0.00109518366068914 0.000463232560594184 0.00106360218446535
"K40" -0.0375336925796272 -0.00956826850579041 -0.00182858285191053 0.00228733413402451 0.00172898522390364 0.00253057811729943 -2.5918572137699e-05 0.00118646411184202 -0.00290402827390443 -0.0010865098003631 -0.00159372144338822 -0.00275280154775488 0.000226558467650443 0.00439904055374277 -0.00612794735155984 -0.00601635337198116 -0.00805450177839281 0.00531091897244536 0.00267876530324201 0.00492421693748631 -0.000362386004406608 -0.00495722083255395 0.000151661709430769 6.08843202337796e-05 -0.00151870947488029 -0.000102229917288704 -0.561430538871048 -0.0597097202949532 0.00890881434470913 -0.00653832328526448 0.0112545407845139 0.000889817708886464 0.00372988985939082 8.49926424770539e-05 0.000956150838921272 -0.000882187314841394 -0.00392485208199356 -0.000193990693537627 0.0015364629349999 -0.000707512144136996
"K42" -0.013136819296575 -0.00411102177740863 -0.0014369813441714 7.16869907436248e-05 0.00193765337727096 0.00100590884879289 3.98507876843985e-05 6.90557037869257e-05 0.00199033522135609 0.00484709962254983 -0.000461271117905226 -2.77652459141663e-05 0.000469487840175267 0.000730078570095886 -0.00485864598742158 -0.00667990166998266 -0.00524663123193196 0.000474821158670879 0.000695001908007454 0.00208573869654729 0.0024810617093126 -0.00185609186548669 0.000796461746594176 0.00148237933157625 0.000545073094254472 -0.000221362702886148 -0.569449202890416 -0.0300368478505449 0.00436104249248459 -0.0109013472507716 0.00799198825274398 0.00455130615581057 0.00452588279741184 -0.000201278980805919 -0.00168948671290035 -0.000802532933984476 9.44050482958218e-05 -0.000130238366305143 -0.000186465883294487 -0.000315517309035286
"K43" -0.0273225290943693 -0.00627449480544677 0.000851500226173407 0.00342587405843134 0.00296209182196786 0.00126115400992814 0.00100809330725598 -0.00408766784476136 0.00012288120677018 1.04389744180248e-05 -0.000814439447049613 -0.00158622451807068 -0.000409732554328064 -0.00321568763192126 -0.00340664610275556 -0.00872007597110675 0.00289057954579132 0.00190864904471199 -2.4834670242589e-05 -5.1001971649063e-05 0.000496802892138622 -0.00165122453416897 -0.000663871337171372 -0.000449510579794827 -0.00125611842380794 0.00177998692008569 -0.592639261723579 -0.0592187332308054 0.00688557117267905 -0.00330770170757733 0.00405387467624201 0.00363970910357493 -0.00117966300037381 -0.00308508179666738 -0.00146658758581088 0.00174361548306929 -0.0010784189733149 -0.00292029973146761 0.000300142853102463 0.000551483821766064
"K44" -0.0218767213395756 -0.00614465883540098 0.000294699168934862 0.000354293331709243 0.00152837558027061 0.00103184762371035 -0.000238967927774387 -0.00221115643750222 0.00139155375825813 0.00316755452728525 0.00121161499163312 -0.00172493014975328 -0.000656964984067999 0.000599297204071428 -0.00760854034113834 -0.00644932747823653 -0.00278228293621671 -0.002273724706499 0.0038164475324077 0.00256445799807148 4.03527107387634e-06 -0.000729932138801891 0.00225345745427313 0.000681927799298958 -0.00270209894680413 0.00139528330765575 -0.620153878265456 -0.0375749983453435 0.0057010915363524 -0.00376107219682938 0.0061777583484767 0.000360237289226398 -0.000880765740432968 -0.00180846089358221 0.00114985361262574 -0.000428823971923794 -0.00148744041158172 2.3655083825967e-05 0.000638484166146385 -0.00106527320310791
"K45" -0.0151448935443773 -0.00333885206612986 0.00368149287501931 0.0032238958400954 -0.000791420811003906 0.000117223767616324 0.00122671991937116 -0.00081911327815978 0.000291334493118657 5.16742554387704e-05 -0.00096130937574679 -0.00230338429041901 -0.00129857220776918 0.0127575717705485 -0.00941252482725778 -0.00513902209120373 -0.00227009880940476 0.00150457044742597 0.00220283320079555 0.000874106921891226 -0.000349455719231086 -0.000769365073972483 0.00249860171071878 -0.000469167328217126 -0.00170016511974607 0.00079291951775193 -0.608886019626067 -0.0479996098948255 0.00688754851750296 -0.00752591530956726 0.00880497053602328 0.00212106996238842 -0.00338434146609185 6.77161291198864e-05 -0.00231786728971663 0.00142735661574612 -0.0013167174281215 0.000765714897159606 0.00138304333400497 -8.18126039334943e-05
"K46" -0.0129644762547937 -0.00214324866813616 0.00184514173951452 -9.6108723995203e-05 0.000354810669365585 0.000740178204136935 -9.16864596354815e-05 0.000263180412443998 0.00067159693403363 0.000212236425824962 9.49672008206532e-05 0.00153702781193627 -7.52439391882974e-05 -0.00965052037554969 -0.00348878360767282 0.00113284373687433 -0.00239978456577649 -0.00387990424663923 0.00157235129878465 0.00128028625486015 0.0014637055911303 -0.00136364452126747 -0.000714502600266393 0.000157410658165035 0.000381771541238747 0.00118300144223927 -0.574189633551196 -0.0307152398468826 0.000502522473843402 -0.00973792694053788 0.0108779980167019 0.00907529448910303 -0.0018336535109574 -0.00218798316839634 0.000390100399311825 -0.000709643223840319 -0.000851907746968005 -0.000156527297780906 0.00128568922885768 0.000551597941574629
"K47" -0.0173894058208113 -0.00550552394965733 0.000596348818721968 -0.00042616227440928 0.00082653736255987 0.00174947284829 -1.39219305925652e-05 -0.00107269648574651 0.00203914423306951 0.00112039623885525 -0.00082641220474867 -0.00115928613194284 -0.000273957889004078 -0.000196213846572024 -0.00736733333651674 -0.0020468973055994 -0.00426678492278423 -0.00254044305016395 0.00445148943981043 0.00311126024475611 0.000902736735423203 -0.00312890205164113 -0.000594971615955006 -6.39559909062428e-06 -0.000465056753733942 0.000200647910678762 -0.581565612401981 -0.0359756102241556 0.00447382219457085 -0.00821181113408502 0.0107436752748272 0.00703995855490798 0.000733357363175457 -0.00225734590785675 0.00112523283847873 -0.00126763744618907 -0.00104340888446888 0.00148936501921584 0.00039026800552973 -0.000919217805218895
"K48" -0.0190541643461516 -0.00320640401054608 0.00116599983137109 0.00168054876222928 0.00128383085384361 0.000520996060125662 0.000835782216959919 -0.00293837714954268 0.00117474796224812 0.00131790906601028 0.00030809384065055 -0.000424520080957418 0.000414576562575527 0.00506091439828692 -0.0116342881080679 -0.00504956383509666 -0.000302456173333655 -0.00032488082423902 0.000849394575637221 0.00119107523034259 -0.000817814552654271 -0.00141352523389218 0.000428543519435464 0.00101261521907444 -0.000487888972087161 0.00121520439723902 -0.586976480686422 -0.0472748674311869 0.012411184730504 -0.0107549621211788 0.0080345382796433 -0.00113900900916933 -0.000683343337945059 -0.00125161902785432 -0.000419384323419804 -0.00151914226971213 0.000377385950171636 -0.00142667790295372 0.000496211120819691 -0.000122823563543894
"K49" -0.0228359942844511 -0.00711171641680021 0.000664752579369299 0.00203229263184822 0.00202961582754199 -0.0010287586462399 -4.41410468728751e-05 -0.00106716724703368 -0.00187899692512985 0.00263184354362025 3.53418289858095e-07 0.0011255634347337 -0.000372967677943244 0.00237417430640858 -0.0103364646334886 -0.00378602273821649 0.000572871677484045 0.0038166729224195 -6.32160445376917e-05 -0.00208919251813579 -0.000212727176680857 0.000742612636123989 -0.000430300035313545 0.00234669691122256 -0.000519796118234945 0.00099512136186192 -0.588140416134173 -0.0436350169611712 0.00109904804320873 -0.00328366192538066 0.00513056360910572 0.00641647523082138 0.00361624111614345 -0.00402598966712463 -0.00448737641531981 -0.00122234410360416 0.00126355824318576 -0.00172650114384226 0.00125050234312639 0.000671232165413096
"K5" -0.0241353694105576 -0.00384002630033062 0.001846113284803 0.0011771480576546 -3.68679594869316e-05 1.10614896527274e-05 -6.77327297550813e-05 -0.00644454017472919 -2.57470976440036e-05 -0.000236740691672371 -0.00066041773283012 -0.000242132178123141 0.000477002003936839 -0.00609384906611217 -0.00754833865042769 0.00254842837035483 -0.00120919532356337 -0.00592410291715824 0.00440429640884717 0.00302674619871325 0.00131353178743252 -0.0042684258084202 0.000225958443686486 -9.32257952421323e-05 -0.000410636778218146 0.00113916657946169 -0.597693101706214 -0.0567293257642293 0.00105714231582277 -0.00313058059855669 0.0127435982973767 0.0026862464808836 0.000442177918699826 -0.00440889545267866 0.000427948005129394 0.000634572865272906 -0.00164139035036006 0.000249118648879942 0.000958553009967 0.000554680001467897
"K50" -0.0231877436810178 -0.00572033268125476 -0.0011207848168349 0.00024607227778522 0.000860812463348531 0.00141691067145828 0.000973572508090434 0.00222899744960185 0.00167096008800719 1.05391619537244e-05 -6.48963737933553e-05 -0.00115290816448921 -0.000125508683850565 -0.00624271050866117 -0.00475903564800699 -0.000249792649743727 -0.00728606962590682 -0.00424017920327431 0.00478653105544019 0.00672732184652401 0.00277258822112212 -0.00244051366573562 -0.00263141498048369 0.000355004816252227 -0.000645899560879873 -0.000132515679095656 -0.570391277233803 -0.0490012950575807 -0.00232207517861252 -0.00343107380114842 0.0126547034694896 0.00522092616755381 0.000943105652581767 0.00174245191608829 -0.000300595721571648 0.000147590177276804 -0.0020010596488877 -0.0004577680148789 0.000455755644375645 0.000340264632500841
"K51" -0.0181230636441399 -0.00931996568682394 0.00178400057707563 0.00094326309063577 0.00060876673871023 0.000875058179683873 -0.000286722135478604 0.000487792403221843 -0.000132073789336864 -0.00148172076351766 -0.000210923118819535 -0.00316677554968767 -0.000296040617872387 5.41842502868448e-05 -0.00677591815259652 -0.00441367939052782 -0.000234510163371881 0.00617585843860497 0.00476294497342806 0.0010051794318033 -0.00505566382028437 -0.00218544898992827 0.0019105285139837 0.00111800988009278 -0.00219274141115871 -0.000199157550987265 -0.587239042590437 -0.0446172481835725 0.00340728029772531 0.00447165750412342 0.00759230483278968 -0.00234240986441177 -0.00023954896442874 -0.00328263397750018 -0.000432063449569209 -0.000940444416404171 -0.000117672891740322 0.00182969131940703 0.000817522216335132 -0.00223171238946229
"K52" -0.0279483453609339 -0.00503149080879047 0.003794047259084 0.00225582053885804 0.000579031739958868 0.000621481463018668 -0.000613579808264043 -0.00314575056826587 0.000846765114731636 -0.000455861755294052 -0.00151619069445091 -0.00227128366550725 7.22210540439228e-05 0.00185772675404159 -0.0114075608696397 -0.00284056996071913 -0.000887805596713601 0.000692202151765389 0.00538110197894297 0.00172394829336463 -0.00277775439220457 -0.00171369034456599 0.00121156835209445 -0.00170295558183455 -0.00134077784614604 0.00128150608381069 -0.646931223762517 -0.0505352710101233 0.0117272652790047 -0.00166276082444072 0.0138068887060387 -0.00226718796083366 -0.00154080931815659 -0.00232752062112123 0.00270700183276503 -0.00157274276881687 -0.00175787881518437 0.000913916884149328 -0.000339086759800982 -0.000476832373638004
"K53" -0.0256662997512844 -0.00682031744257788 0.00195458956651778 0.00105932372942628 0.00242826419136251 0.000489274527344205 -0.00144355520571892 -0.00280593481479992 -0.00223028914796647 0.00268338632096912 0.000355244587292495 -0.00204776409387267 0.00019086864925045 0.00851560130953405 -0.0136589696430252 -0.0126805192994206 -0.00274861335457907 0.00460292735603771 0.0041316162936255 0.000412499130833468 -0.0021731808842607 -0.000622590921471316 0.00357612661623136 -0.000441662243161185 -0.00350994332060515 0.00159105654402631 -0.581834055333446 -0.0500235428010462 0.0138728755084778 -0.00475323925254906 0.00479580811086459 -0.0026899241278615 0.00100471832827504 -0.00387122528221355 -0.000127844308651888 -0.00181691354483226 -0.000529252971496205 0.000493688646910589 1.91450317333722e-05 -0.000789468373619693
"K54" -0.0289709174378807 -0.00531808567137062 0.000172544966643094 0.00127589540944405 0.00191412712944103 0.000986659853005977 -0.000763598471157312 -0.00272975309024792 -0.00252307026315308 0.000824045835148284 -0.00165691345079094 -0.00165323705532308 0.000516605208579121 -0.00273083393380748 -0.00829128658556373 -0.00973992792636132 -0.00108094683050319 0.00394941323900664 0.00254002304132516 0.00101711246998985 -1.45391145143534e-05 -0.00417352849887857 0.000530934124927091 0.00117089082234451 -0.00120575116463093 0.000271780823734844 -0.600915688850315 -0.0513695187323798 0.0121979438335411 -0.00512105699803086 0.00772235539009676 0.002427466138551 0.00479874009375223 -0.00307366953856296 -0.00345741637679627 -0.000928015698712384 0.000484310386915268 0.000378118706995023 0.00085375385613382 -0.000493423273104838
"K55" -0.0228960464267974 -0.00643209092622034 0.000319426207490536 0.00149739459141233 0.000625004595171075 0.000771011552769707 0.000362911971857812 0.00340353534249667 -8.01189968933637e-05 -0.000342390333523203 0.000832430022994011 0.00194677080906582 0.00054037775879834 -0.0147417076255289 0.002624484212468 -0.00162662734585889 -0.00654674890621759 -0.00219005640316888 0.0041292353672829 0.00367997831941787 0.0021978221393369 -0.0030371886928764 -0.00336372564539772 0.000513735993798326 0.000914095349048411 0.000994287740825522 -0.581579892371462 -0.0454335978252524 -0.00281931649240392 -0.00182248646646833 0.0123199417776971 0.00485504052982937 0.00173795788467077 0.00137613468329734 -0.00157713040050423 -0.00186787688641643 -0.00146125241797054 -0.00287269048606513 0.00102806620482382 0.0019915440165392
"K56" -0.0217297598930095 -0.00848219357460822 -0.00022612445432298 -0.000869312721801467 0.000134912567685751 0.000306723490928289 -0.000719932275680793 6.23722587738004e-05 0.000681287447435328 0.00130745949631814 -0.000659741357921347 -0.0020954452899384 -0.000422279419707646 0.00279657687571762 -0.009246590924783 -0.0058800272204732 -0.00032583484725388 0.00400597334618242 0.00139243851282509 0.00115165787294083 -0.00115683591790729 0.000117633558482539 0.00326854349177907 -0.000519620086978771 -0.00168299114444642 6.86350506685078e-05 -0.624202241625524 -0.043939859633559 -0.000481933375224064 -0.00715262409236077 0.00980531745340406 0.000688686613847637 -0.00104117234343811 -0.00413044836823662 0.000621129890835001 -0.000592779312787186 0.0011621337534464 0.00104422395436257 -9.61638383230784e-06 -0.00139656457503808
"K57" -0.0287965138728044 -0.00759166611897693 -0.000607766644756149 -1.47575429646215e-05 0.000109120263069058 -5.4104102562805e-05 -0.000681404982156157 -0.00110906157196521 -0.00187471707220761 -0.000451584268843638 -0.000627662627213789 -0.00159317424405468 8.07309913195767e-05 0.00248176487317096 -0.00349634874811425 -0.00719069188543392 -0.00399156554879467 0.00168923971605662 0.00296941335998644 0.00310976188692994 -0.000663201335604526 -0.00316762866005455 0.0009123921576435 0.000748073036679352 -0.00113734054957248 -0.000182642876896249 -0.561357254436652 -0.0564024929902172 0.00712668038470635 -0.00299852376924895 0.00904787901389967 0.00200640285016317 0.00290601018426877 -0.00447941215915072 -0.00168799289826983 7.52375173804562e-05 0.000305010647246424 0.00127916461458725 0.000351142430844491 -0.000974142730874348
"K59" -0.0171780776174878 -0.00886026685279404 -0.00383300347318353 2.63567655903682e-05 -0.00135643549810086 -0.000643826222968497 -0.00208348447129765 0.00100489697511444 0.00174791951590476 0.00162831814813361 0.00143686547009472 -0.00177547397726481 -0.00108208563304096 -0.00527655459296082 -0.00998417113562234 -0.000840443966655844 -0.00497882054470869 0.00107532605001845 0.00210170713289564 0.00463754426235238 0.00250270840121753 -0.000275545677798321 -0.000533444658348781 -0.00170705683422994 -0.000670203429405013 0.00118726244695118 -0.605705167984638 -0.0439727712007625 -0.00324944986026631 -0.00484123328353484 0.00104638635211521 0.00142127633804548 0.00235046287218744 -0.0012857910496152 0.0012792009976609 -0.000259853448014893 -0.000669444150363292 -0.000178077482046412 6.59815680548701e-05 -0.000299699158907689
"K6" -0.0278256837885642 -0.00398000730213995 0.0021738410027275 0.00132424944598138 0.00110787479160513 0.0013015734024819 -0.000654815274761552 -0.00291915911006865 0.000223788714721662 0.00173454592175538 -0.00069986003521197 -0.000981200547616567 0.000704376342041553 0.0019661795510535 -0.00986170483197494 -0.0091798187812402 -0.00258093239559409 0.00256823351792304 0.00275487721242937 0.00166295022652359 0.000234892356687232 -0.00376162609755792 0.00172879960718704 0.000182114809595244 -0.00246244401727184 8.85361034787093e-05 -0.606213287380903 -0.0454622019125051 0.0101596432728514 -0.0038040085330806 0.00724328727551118 0.00180814077212854 0.00160473200931024 -0.00299283988393809 -0.00141781391825348 0.00028373663901044 -0.00114332322695739 0.000191802678103506 0.00103089015914371 -0.00122849936079097
"K60" -0.0314693864534626 -0.00710099653373642 -0.0013978804506095 0.000362598223995304 0.000457215958151881 0.000710872481930426 -0.000868289824242952 0.000931494390312493 -0.000866298731215277 -0.000248628469353885 -0.00185392622228467 -0.000960059226224051 -1.49464185595622e-05 -0.0175138361069105 -0.00371091717288047 -0.00201503690392725 -0.00233074827315312 0.00454023157269161 0.000710025403330297 0.00166712910656871 -0.000820566428293565 -0.0033921013991065 0.000241383533904813 0.00130633183324964 -0.00123601486233018 0.000634643445972063 -0.585003559957042 -0.0514737840054394 0.000802257865393804 -0.00297112031442852 0.00845787620813795 0.00484671404540129 0.00147009318227736 -0.00390651411714801 -0.000360809527577214 -0.000303508922604675 -0.000688606282303629 9.71483471881752e-05 0.00142631614148616 -0.000738463681374956
"K61" -0.0254337878953241 -0.00629515755783506 -0.00284727337575305 0.00216979882576654 0.00205939243416069 0.00199505929031587 0.00106806876352318 -0.0013745975179541 -0.00356272227846086 -0.000924832846843509 -0.00225499372367295 -0.00103778532075035 0.000220955268657447 -0.0110659296725025 -0.00312840826914838 -0.00360211414228623 -0.00412988807146544 0.000990061801367744 -0.00054439697672057 0.00229560015206251 0.00235224832793403 -0.00329308546582348 -7.17158947450917e-05 0.00174403262589717 -0.000907123083957651 9.09935534830802e-05 -0.564136057615497 -0.0361712621065825 0.0018457888851839 -0.0131816404438497 0.00629589218218138 0.00539736758456927 0.00369776894866066 -0.00141880357812995 -0.000488246293280931 -0.000817971910839318 -0.00157142708857715 -0.00106153999496005 -0.000517062012405675 0.000157644749594615
"K62" -0.0118000814369783 -0.0106000993285062 -0.00107523174688654 0.00342797203871854 0.00303634882669719 0.00100214158139921 -1.76438580384086e-05 -0.00274934854593169 -0.00123052889518575 0.000350620280368604 0.00127184707516523 0.000451643792334773 -0.00063637847497922 0.00605542600725785 -0.00528639118635108 -0.00520002030595456 -0.00680001899583794 0.0013183607553073 0.00126163963610366 0.000141247051200308 -0.00102811135600071 3.37342362041806e-05 0.000606550718888925 0.00129781076594089 -0.000276625376134964 0.00113691760729314 -0.613909849836362 -0.0399744967767286 -0.00549339584340547 -0.00781336726232283 0.00414019321075935 -0.00139136559559859 0.00278319218663772 -0.000975394027822508 -0.00176314153018601 -0.00155426198177654 -0.00101975864789641 -0.00213689431298133 0.000392791489932286 -0.000287538009913679
"K63" -0.0310510975859455 -0.00824115105990194 -0.00194125733448189 -0.000994939103591831 -0.000399965421783487 0.000804808271472944 -0.000485411853120509 0.00252229749278252 0.000777747589438346 -0.000782368166927654 -0.0019165109909764 -0.00231014206345813 0.000761522747902059 -0.0113662293019037 -0.00283694747532087 0.000906261524035048 -0.00289843600589231 0.001012973272237 0.00378756911411619 0.00466550822134677 0.00169237551519241 -0.00394459080277757 -0.000997576707401501 0.000259290226183999 -0.00114683246544989 -0.000750753287022155 -0.590412892371463 -0.0416106981292931 0.000676219696893516 -0.000432773868647086 0.00997916460868183 -0.000222233156633715 0.00235628049829095 4.15606101131273e-05 -0.000711081778195189 0.000411267392002667 0.000294098497727565 0.000275940092213729 0.00065400375445964 -0.000262728968040283
"K64" -0.0242513199228944 -0.0138373563614232 -0.00356589159772159 0.00285718263919799 0.00193749493466545 0.00282037084765792 0.00206191081666495 0.00054097548392892 -0.000821616972958653 0.00118495287023268 0.000138928171322125 -0.00014100136176482 -0.000645416658330076 0.0114087047270665 -0.0117823403988404 -0.00203472206362969 0.00134786161544895 0.00350878853543212 -0.00206966902880499 -0.000380185574847712 0.00338658472054529 0.00201383359629636 -0.000958720313158797 -0.00184156854890481 -0.00101538164038227 0.000814155497872266 -0.643736897514817 -0.0369665295032533 0.00262264945725071 -0.00836270130450168 -0.00292107316281613 0.000482776501227369 0.000939044720400637 -0.00373757680816234 -0.000414367348701252 0.00222819649900461 0.000649968252061082 -0.00164006751985045 -6.95148934279634e-05 0.000667282533734952
"K66" -0.0273423349954325 -0.00707034241714428 -0.0022619865981659 0.00291513151687654 0.00157422136208997 0.000489927691442717 0.00106817872530202 6.31933237240189e-05 0.00026125825124281 -0.00031373491777725 -0.00178253050981129 0.00232875719782321 0.000508126387310706 -0.0167360902232537 0.00533614517590018 0.00224915036302091 -0.00435938967194201 -0.00424697350482662 -0.00270117090658722 0.00109577526366148 0.00587485620184906 0.0010787264982139 -0.00414534421041055 -0.00193597340701771 0.000234714961155814 0.000776340479990729 -0.560435957148709 -0.042767267943357 -0.00779040639859867 -0.00916969054177918 0.0134797840762969 0.0117841764501076 0.0040098150094396 0.00150729184477203 -0.00293332479027281 -0.000142077036683723 -9.94058357493615e-06 -0.0013512556058536 -0.000591205765270809 -0.000967977930991623
"K68" -0.0196343488792817 -0.00653732656675629 -0.000985618871224817 -0.000414014440367398 0.000232000772968289 0.000493021311483389 -7.46454422192849e-06 0.00134574495597791 0.00274861606302663 -7.69293728374417e-05 0.000754233555215499 -9.033795948108e-06 -1.18702584583745e-05 -0.0100630162090173 0.0008740187084858 -0.00258886891147168 -0.00184926823711201 -0.00204276170243265 0.00165153536096637 0.00391984167999918 0.00198622641538014 -0.00213586319903007 -0.000929321046094938 -0.0004218139546687 -0.000725859079536798 0.00113788893076783 -0.583952566338051 -0.0454106417353715 -0.00303399040802246 -0.0107326209786413 0.0147470035461486 0.00335489524875984 -0.00299509591977268 0.000341981122943797 0.00037093380148257 -0.000638168611980309 -0.00021296092184977 -0.00122262679780491 0.000860821076463802 -0.000162482561579623
"K69" -0.0319033032087876 -0.00481993244448673 0.00120552931596475 0.0011801199509631 0.00128217572105578 0.000710016502976427 0.00065083957938589 0.000574400045545391 0.00202846360626553 -0.0015429696374204 -0.000197682464044273 -0.000657723011346008 -0.0011964390050326 -0.0155886962619713 0.00268516981288374 -0.00371071336244532 0.00128160932648218 -0.00256734351249043 0.00218317577457342 0.000208166144935371 -0.00317171127553862 -0.00161462992431773 0.000104945564839998 0.00117817020937539 0.000155001182979123 0.000286356022858951 -0.598880882321353 -0.036642881251202 0.00624037215103426 -0.000704031654186953 0.017394863037694 0.00301254420510851 -0.00193530840525052 -0.00103875555231189 -0.000923545522882795 -0.00143672572159286 0.00143585173637623 -0.000432061516353258 -6.66042405070864e-05 -0.00195189035777617
"K7" -0.0176881371175738 -0.00620174340714144 -0.00168506718767866 0.00124858756400307 0.00126394253055735 0.000610323571073998 -0.000457008501272748 -0.00185774194179047 -0.00166971902655758 0.00154188172752332 0.00241425001412251 0.00102278194089878 1.10308472939026e-05 0.0179305909364277 -0.00403048189150375 -0.00138142466818564 -0.00954654403728309 -0.00212707761456495 0.000674261256152435 0.0021112266990582 -1.26552897375927e-05 -0.00149916640134878 0.000484052660849236 0.00052469794926457 0.000610877590977388 0.0003249347970631 -0.611104735055003 -0.0334023277418672 0.00175375553515219 -0.00889545811877185 0.0036333580375435 -0.00188678638980277 0.00262727261067024 0.000633978669533143 0.000198836468535079 -0.00135862147180058 -0.00213454222057507 -0.00162234175056349 0.000714769584803524 9.25125062907457e-05
"K70" -0.0204043805907689 -0.00594034421778888 -0.00195222329546327 0.00156440343046622 0.000117479440209668 0.00142593131202005 0.000486434013747755 0.00421317537113879 0.00573785881271792 0.000482141788933144 1.28902587615783e-05 0.000113785875205514 -0.000492478100902867 -0.0221134040549279 0.00305944092174192 0.00129678351046442 0.00214703997813872 -0.00246855103196293 -2.74373700651191e-05 0.00372203199700847 0.00150662647179351 -0.00207811745557015 0.0013871290669894 0.000167607154249324 -0.000586576725696352 0.00112395835674505 -0.605575831037827 -0.0334606001570071 -0.00778526495048959 -0.00470056299413598 0.0132003124438966 0.00371145110730652 -0.00199078694396451 -0.00190761204985586 0.00192233426039728 0.00223869490861557 0.000699098292178291 -0.00114216085041369 -0.000660113904173942 -0.000859544539744311
"K71" -0.0249185588717877 -0.00720587751801501 0.000994078200987968 0.00102610050738151 0.000270670900203029 -0.000411518258238369 6.65421437726724e-05 -0.000455452046887313 -0.00328842379209185 0.000161557352662943 -0.00105259630590042 6.4690201643683e-05 -0.000829973186540127 0.0198407000059932 -0.0094021543818486 -0.00350028636223093 0.00173553886494834 0.00337424475909662 -0.00297879906504002 0.0025375687977638 -0.00180049855239575 -0.000370023951218063 0.00153813426072257 0.00129805440432642 0.000977366563767274 0.000751728818554645 -0.642672826762105 -0.0534363187304587 0.00835695509262433 -0.00963027840039712 0.00731153839355243 0.00428682514030615 -0.000706065004118316 -0.00270498092131571 -0.00120246009341161 -0.00167490710757594 2.88373147537266e-05 -0.000241956521673477 0.00205967185443095 0.00176849728839683
"K72" -0.0305997683712769 -0.00429296262794164 0.00120015804202855 0.00290724050859904 -0.000217033016527096 -0.000875491324270944 0.00098467658015812 -0.00318066403037695 0.00156871840213576 0.00318225567439192 -0.00239047694353461 -0.00180081190228152 -0.000880953554864916 -0.00634616591314657 -0.0095669476361711 -0.00926065786500986 0.000128708679958003 0.00413454334870627 0.00223385438622401 0.00036696844332965 -0.00155705018766984 -0.00215600996769652 0.000990227953248737 0.000692322826592847 -0.000306568074539461 -0.000298622527181906 -0.602316644818998 -0.0519728137917247 0.0176219864962773 -0.00351473954457298 0.00213377375012175 -0.00154906686133359 0.00288133307606273 -0.00451676194823597 -0.00265995860020009 -0.00024944357250535 -0.00140908100369562 0.000692228085745126 0.00138510590613023 0.000789840700567649
"K73" -0.02693345238757 -0.00827247514187587 -0.000162922331740957 0.00133115020060434 0.00108189982263019 0.000343395668997118 -0.000281807592929348 -0.00345614295624901 -0.00132353575192259 0.000123976645282605 -0.00163957137854696 -0.00108293973609246 -2.11394032453101e-05 0.00221322882134196 -0.0109479722289531 -0.00626566898468134 -0.00074295181435229 0.00305315514131641 0.00273772219948749 0.0013190133666281 -0.000668138158440281 -0.00360350076671704 -0.000740874329126572 0.000477831974492617 -0.000859684112295187 0.00191394579040178 -0.603858321045834 -0.0524072516874387 0.00906254284067774 -0.00320421073494432 0.00668551275086063 0.000840811967072583 0.00235555075457643 -0.0017364248761052 -0.00164661284674456 -0.000696005913050874 0.000499472682929521 -0.00139715575351814 0.000331265790842098 -4.90718548225308e-05
